lay_id,layer_key,proj_id,lims_site_id,lims_pedon_id,lay_rpt_seq_num,lay_type,top_depth_cm,bottom_depth_cm,horizon_designation,horz_desgn_master,texture_description,texture_desc_abbrev,smp_id,smp_type,smp_condition,smp_status,samples_per_layer,user_site_id,horizontal_datum_name,latitude,longitude,coordinate_source,pedon_key,user_pedon_id,observation_date_id,pedon_status,lab_proj_name,project_focus,fiscal_year,project_source,proj_type,proj_status,taxon_name,taxonomic_order,taxonomic_suborder,taxonomic_great_group,country,county,state,mir_master_count,mir_scan_count,mir_passed_scan_count,mir_blank_qc_count,mir_first_scan_date,mir_last_scan_date,layer_thickness_cm,layer_midpoint_cm,surface_or_near_surface,depth_class,al_dithionite_pct,al_oxalate_pct,bulk_density_ovendry_g_cm3,bulk_density_third_bar_g_cm3,carbonate_pct,cec_nh4oac_cmol_kg,clay_pct,estimated_organic_carbon_pct,fe_dithionite_pct,fe_oxalate_pct,ph_cacl2,ph_water,sand_pct,silt_pct,total_carbon_pct,total_nitrogen_pct,total_sulfur_pct,water_retention_15bar_pct,water_retention_third_bar_pct,qc_flag_count,user_pedon_id_crosswalk,join_confidence,join_basis,nasis_horizon_row,nasis_user_pedon_id,nasis_nasis_horizon_sequence,nasis_horizon_designation,nasis_top_depth_cm,nasis_bottom_depth_cm,nasis_thickness_cm,nasis_field_texture,nasis_matrix_color_raw,nasis_matrix_color_name,nasis_matrix_munsell,nasis_matrix_hue,nasis_matrix_value,nasis_matrix_chroma,nasis_color_moisture_status,nasis_dry_munsell,nasis_moist_munsell,nasis_redox_raw,nasis_redox_feature_type,nasis_redox_concentration_rendered,nasis_redox_depletion_rendered,nasis_redox_percentages,nasis_redox_percentage_max,nasis_redox_abundance,nasis_redox_size,nasis_redox_contrast,nasis_redox_location,nasis_reduced_matrix_rendered,nasis_gley_rendered,nasis_wetness_morphology_raw,nasis_organic_horizon_or_material_rendered,nasis_raw_horizon_description,lab_fe_dith__analyte_66,lab_fe_mjelm__analyte_671,lab_fe_ox__analyte_60,lab_fe_pyp__analyte_73,lab_mn_dith__analyte_67,lab_mn_kcl__analyte_70,lab_mn_mjelm__analyte_673,lab_mn_ox__analyte_61,lab_mn_pyp__analyte_74,lab_mn_trelm__analyte_685,nasis_drainage_class,nasis_flooding,nasis_ponding,nasis_taxonomy,nasis_current_correlated_soil_name,nasis_certified_lab_pedon_description,nasis_record_origin
172929,16N01619,4878,28780,34945,35,horizon,75.0,100.0,Btg2,B,Clay,C,242110,bulk,normal,submitted,1,S2015ND093026,WGS84,47.151072,-99.253018,standardized,16N0390,S2015ND093026,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Parnell,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:27,2016-04-09 14:50:28,25.0,87.5,False,60-100,0.0128621,0.03236041,,,11.633654,19.3083844,34.8003587,0.4544,0.9128857,0.1293345,7.9,7.98,34.3,30.9,1.84548813,0.05482672,0.07241265,17.294921,,0,S2015ND093026,EXACT,Designation and top/bottom depths agree,621.0,S2015ND093026,5.0,Btg2,75.0,100.0,25.0,clay,"grayish brown (2.5Y 5/2), light gray (2.5Y 7/2), dry",light gray,2.5Y 7/2,2.5Y,7.0,2.0,,,,"reduced matrix and 4 percent fine distinct olive brown (2.5Y 4/4), moist, masses of oxidized iron in matrix and 4 percent medium distinct light brownish gray (2.5Y 6/2), moist, iron depletions in matrix",concentration | depletion | reduced matrix,1.0,1.0,4,4.0,,fine | medium,distinct,,1.0,,"reduced matrix and 4 percent fine distinct olive brown (2.5Y 4/4), moist, masses of oxidized iron in matrix and 4 percent medium distinct light brownish gray (2.5Y 6/2), moist, iron depletions in matrix",,"Btg2—75 to 100 centimeters (29.5 to 39.4 inches); grayish brown (2.5Y 5/2), light gray (2.5Y 7/2), dry; clay; moderate coarse prismatic parts to weak coarse subangular blocky structure; very sticky, very plastic; slow permeability; reduced matrix and 4 percent fine distinct olive brown (2.5Y 4/4), moist, masses of oxidized iron in matrix and 4 percent medium distinct light brownish gray (2.5Y 6/2), moist, iron depletions in matrix; shell fragments and 3 percent fine irregular noncoherent cemented white (2.5Y 8/1), moist, carbonate masses in matrix; 1 percent by volume nonflat subrounded indurated 2-40-76 millimeter sedimentary, unspecified fragments observed by visual inspection method; strong effervescence, by hcl, 1n; gradual wavy boundary. Lab sample # 16N01619; wet when described; observed in pit, small. Shells present within this horizon.",0.9128857,,0.1293345,,0.0564286,,,334.3195072,,,very poorly,,frequent ponding for very long periods,"Fine, smectitic, frigid Vertic Argiaquolls",Parnell,yes,NASIS
172930,16N01620,4878,28780,34945,36,horizon,100.0,133.0,BCkg,BC,Silty clay loam,SICL,242111,bulk,normal,submitted,1,S2015ND093026,WGS84,47.151072,-99.253018,standardized,16N0390,S2015ND093026,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Parnell,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:28,2016-04-09 14:50:28,33.0,116.5,False,>100,0.0032772,0.02735456,,,20.389993,14.4736172,30.7195973,0.4532,0.8737528,0.15440369,7.96,8.11,35.3,34.0,2.89677224,0.04004754,0.04415498,14.7982063,,0,S2015ND093026,EXACT,Designation and top/bottom depths agree,622.0,S2015ND093026,6.0,BCkg,100.0,133.0,33.0,silty clay,"grayish brown (2.5Y 5/2), light brownish gray (2.5Y 6/2), dry",light brownish gray,2.5Y 6/2,2.5Y,6.0,2.0,,,,"reduced matrix and 5 percent medium prominent irregular noncoherent cemented light olive brown (2.5Y 5/6), moist, masses of oxidized iron in matrix and 5 percent medium faint irregular noncoherent cemented gray (5Y 5/1), moist, iron depletions in matrix",concentration | depletion | reduced matrix,1.0,1.0,5,5.0,,medium,prominent | faint,,1.0,,"reduced matrix and 5 percent medium prominent irregular noncoherent cemented light olive brown (2.5Y 5/6), moist, masses of oxidized iron in matrix and 5 percent medium faint irregular noncoherent cemented gray (5Y 5/1), moist, iron depletions in matrix",,"BCkg—100 to 133 centimeters (39.4 to 52.4 inches); grayish brown (2.5Y 5/2), light brownish gray (2.5Y 6/2), dry; silty clay; weak very coarse subangular blocky structure; moderately sticky, moderately plastic; slow permeability; reduced matrix and 5 percent medium prominent irregular noncoherent cemented light olive brown (2.5Y 5/6), moist, masses of oxidized iron in matrix and 5 percent medium faint irregular noncoherent cemented gray (5Y 5/1), moist, iron depletions in matrix; carbonate, finely disseminated throughout and 3 percent fine faint irregular noncoherent cemented white (2.5Y 8/1), moist, carbonate masses in matrix; 3 percent by volume nonflat subrounded indurated 2-40-76 millimeter sedimentary, unspecified fragments observed by visual inspection method; slight effervescence, by hcl, 1n; gradual wavy boundary. Lab sample # 16N01620; wet when described; observed in auger, bucket",0.8737528,,0.15440369,,0.1131833,,,653.9450227,,,very poorly,,frequent ponding for very long periods,"Fine, smectitic, frigid Vertic Argiaquolls",Parnell,yes,NASIS
172931,16N01621,4878,28780,34945,37,horizon,133.0,200.0,2Cg,C,Stratified Silty clay to Clay,SR- SIC C,242112,bulk,normal,submitted,1,S2015ND093026,WGS84,47.151072,-99.253018,standardized,16N0390,S2015ND093026,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Parnell,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:28,2016-04-09 14:50:28,67.0,166.5,False,>100,0.0041855,0.02277908,,,13.726669,13.182299,23.9404394,0.3624,1.0784462,0.15040432,7.85,7.98,42.8,33.3,2.01431855,0.02870276,0.04612943,12.5060827,,0,S2015ND093026,EXACT,Designation and top/bottom depths agree,623.0,S2015ND093026,7.0,2Cg,133.0,200.0,67.0,stratified stratified silty clay to clay,"grayish brown (2.5Y 5/2), light brownish gray (2.5Y 6/2), dry",light brownish gray,2.5Y 6/2,2.5Y,6.0,2.0,,,,"reduced matrix and 6 percent fine prominent dark yellowish brown (10YR 4/6), moist, masses of oxidized iron in matrix and 6 percent medium faint gray (2.5Y 5/1), moist, iron depletions in matrix",concentration | depletion | reduced matrix,1.0,1.0,6,6.0,,fine | medium,prominent | faint,,1.0,,"reduced matrix and 6 percent fine prominent dark yellowish brown (10YR 4/6), moist, masses of oxidized iron in matrix and 6 percent medium faint gray (2.5Y 5/1), moist, iron depletions in matrix",,"2Cg—133 to 200 centimeters (52.4 to 78.7 inches); grayish brown (2.5Y 5/2), light brownish gray (2.5Y 6/2), dry; stratified stratified silty clay to clay; massive; very sticky, very plastic; slow permeability; reduced matrix and 6 percent fine prominent dark yellowish brown (10YR 4/6), moist, masses of oxidized iron in matrix and 6 percent medium faint gray (2.5Y 5/1), moist, iron depletions in matrix; 5 percent by volume nonflat subrounded indurated 2-40-76 millimeter sedimentary, unspecified fragments observed by visual inspection method; slight effervescence, by hcl, 1n. Lab sample # 16N01621; wet when described; observed in auger, bucket",1.0784462,,0.15040432,,0.0926637,,,536.7125066,,,very poorly,,frequent ponding for very long periods,"Fine, smectitic, frigid Vertic Argiaquolls",Parnell,yes,NASIS
172932,16N01622,4878,28781,34946,38,horizon,0.0,5.0,Oi,O,Slightly decomposed plant material,SPM,242113,bulk,normal,submitted,1,S2015ND093028,WGS84,47.140568,-99.252037,standardized,16N0391,S2015ND093028,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Parnell,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:28,2016-04-09 14:50:29,5.0,2.5,True,0-10,0.0241111,0.055322,,,2.207622,55.2288252,37.8574778,20.4948,0.5435763,0.31049193,7.17,7.18,20.5,41.6,20.75847055,1.36310431,0.68640882,48.5391603,,0,S2015ND093028,EXACT,Designation and top/bottom depths agree,624.0,S2015ND093028,1.0,Oi,0.0,5.0,5.0,fragments,greenish black (10Y 2/1) slightly decomposed plant material,greenish black,10Y 2/1,10Y,2.0,1.0,,,,,,,,,,,,,,,,,1.0,"Oi—0 to 5 centimeters (0.0 to 2.0 inches); greenish black (10Y 2/1) slightly decomposed plant material; fragments; noneffervescent, by hcl, 1n; abrupt wavy boundary. Lab sample # 16N01622; moist when described; observed in pit, small",0.5435763,,0.31049193,,0.0832587,,,940.918297,,,poorly,,frequent ponding for very long periods,"Fine, smectitic, frigid Vertic Argiaquolls",Parnell,yes,NASIS
172933,16N01623,4878,28781,34946,39,horizon,5.0,28.0,A,A,Silty clay loam,SICL,242114,bulk,normal,submitted,1,S2015ND093028,WGS84,47.140568,-99.252037,standardized,16N0391,S2015ND093028,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Parnell,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:29,2016-04-09 14:50:29,23.0,16.5,True,10-30,0.035058,0.06948229,1.81087943,1.28937694,0.052175,30.6571506,33.3769787,3.834,0.5481583,0.13864682,7.01,7.11,28.5,38.1,3.84122488,0.39293502,0.10782386,21.277205,28.0241824,0,S2015ND093028,EXACT,Designation and top/bottom depths agree,625.0,S2015ND093028,2.0,A,5.0,28.0,23.0,silty clay loam,"black (10YR 2/1), very dark gray (10YR 3/1), dry",very dark gray,10YR 3/1,10YR,3.0,1.0,,,,,,,,,,,,,,,,,,"A—5 to 28 centimeters (2.0 to 11.0 inches); black (10YR 2/1), very dark gray (10YR 3/1), dry; silty clay loam; 28 percent clay; weak medium subangular blocky, and moderate fine subangular blocky structure; slightly hard, friable, moderately sticky, moderately plastic; moderately slow permeability; many (6.0) fine roots throughout and many (6.0) coarse roots throughout; fragments; noneffervescent, by hcl, 1n; clear wavy boundary. Lab sample # 16N01623; moist when described; observed in pit, small",0.5481583,,0.13864682,,0.0729386,,,348.470624,,,poorly,,frequent ponding for very long periods,"Fine, smectitic, frigid Vertic Argiaquolls",Parnell,yes,NASIS
172934,16N01624,4878,28781,34946,40,horizon,28.0,53.0,Btg,B,Silty clay,SIC,242115,bulk,normal,submitted,1,S2015ND093028,WGS84,47.140568,-99.252037,standardized,16N0391,S2015ND093028,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Parnell,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:29,2016-04-09 14:50:30,25.0,40.5,False,30-60,0.0716732,0.08615088,1.93019645,1.51659448,1.059067,26.0343161,40.3838031,0.6228,0.6092137,0.10873519,7.67,7.82,29.8,29.8,0.75115896,0.08241883,0.03129829,18.9779379,21.1115149,0,S2015ND093028,EXACT,Designation and top/bottom depths agree,626.0,S2015ND093028,3.0,Btg,28.0,53.0,25.0,silty clay,"dark grayish brown (2.5Y 4/2), gray (2.5Y 5/1), dry",gray,2.5Y 5/1,2.5Y,5.0,1.0,,,,"5 percent fine distinct light olive brown (2.5Y 5/4), moist, masses of oxidized iron in matrix",concentration,1.0,,5,5.0,,fine,distinct,,,,"5 percent fine distinct light olive brown (2.5Y 5/4), moist, masses of oxidized iron in matrix",,"Btg—28 to 53 centimeters (11.0 to 20.9 inches); dark grayish brown (2.5Y 4/2), gray (2.5Y 5/1), dry; silty clay; 38 percent clay; moderate medium prismatic parts to moderate fine angular blocky structure; hard, firm, very sticky, very plastic; slow permeability; common (2.0) very fine roots throughout and common (2.0) fine roots throughout; 90 percent distinct dark gray (2.5Y 4/1), moist, clay films on all faces of peds; 5 percent fine distinct light olive brown (2.5Y 5/4), moist, masses of oxidized iron in matrix; fragments; noneffervescent, by hcl, 1n; clear wavy boundary. Lab sample # 16N01624; moist when described; observed in pit, small. continuous - phpvsfiid 1142314; continuous - phpvsfiid 1142314",0.6092137,,0.10873519,,0.0659851,,,391.0941416,,,poorly,,frequent ponding for very long periods,"Fine, smectitic, frigid Vertic Argiaquolls",Parnell,yes,NASIS
172935,16N01625,4878,28781,34946,41,horizon,53.0,105.0,Bkg,B,Silty clay loam,SICL,242116,bulk,normal,submitted,1,S2015ND093028,WGS84,47.140568,-99.252037,standardized,16N0391,S2015ND093028,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Parnell,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:30,2016-04-09 14:50:30,52.0,79.0,False,60-100,0.0172076,0.03808008,1.75106394,1.50184601,24.641395,15.3382001,37.4893503,0.4332,0.5418684,0.08524159,7.91,8.12,30.8,31.7,3.3852564,0.05655805,0.03907647,14.571899,19.0225164,0,S2015ND093028,EXACT,Designation and top/bottom depths agree,627.0,S2015ND093028,4.0,Bkg,53.0,105.0,52.0,silty clay loam,"grayish brown (2.5Y 5/2), light brownish gray (2.5Y 6/2), dry",light brownish gray,2.5Y 6/2,2.5Y,6.0,2.0,,,,"2 percent fine prominent black (10YR 2/1), moist, manganese masses in matrix and 3 percent fine faint light brownish gray (2.5Y 6/2), moist, iron depletions in matrix and 7 percent fine prominent dark yellowish brown (10YR 4/6), moist, masses of oxidized iron in matrix",concentration | depletion,1.0,1.0,2 | 3 | 7,7.0,,fine,prominent | faint,,,,"2 percent fine prominent black (10YR 2/1), moist, manganese masses in matrix and 3 percent fine faint light brownish gray (2.5Y 6/2), moist, iron depletions in matrix and 7 percent fine prominent dark yellowish brown (10YR 4/6), moist, masses of oxidized iron in matrix",,"Bkg—53 to 105 centimeters (20.9 to 41.3 inches); grayish brown (2.5Y 5/2), light brownish gray (2.5Y 6/2), dry; silty clay loam; 28 percent clay; moderate coarse prismatic parts to moderate coarse subangular blocky structure; hard, firm, moderately sticky, moderately plastic; slow permeability; few (0.5) very fine roots throughout; 2 percent fine prominent black (10YR 2/1), moist, manganese masses in matrix and 3 percent fine faint light brownish gray (2.5Y 6/2), moist, iron depletions in matrix and 7 percent fine prominent dark yellowish brown (10YR 4/6), moist, masses of oxidized iron in matrix; 7 percent fine irregular noncoherent cemented white (2.5Y 8/1), moist, carbonate masses in matrix; 1 percent by volume flat very angular very weakly coherent cemented 2-3-5 millimeter shale, unspecified fragments observed by visual inspection method and 2 percent by volume nonflat subangular indurated 2-40-76 millimeter mixed fragments observed by visual inspection method; strong effervescence, by hcl, 1n; clear wavy boundary. Lab sample # 16N01625; moist when described; observed in pit, small",0.5418684,,0.08524159,,0.0697253,,,385.9606998,,,poorly,,frequent ponding for very long periods,"Fine, smectitic, frigid Vertic Argiaquolls",Parnell,yes,NASIS
172936,16N01626,4878,28781,34946,42,horizon,105.0,160.0,2BCg,BC,Clay loam,CL,242117,bulk,normal,submitted,1,S2015ND093028,WGS84,47.140568,-99.252037,standardized,16N0391,S2015ND093028,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Parnell,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:30,2016-04-09 14:50:31,55.0,132.5,False,>100,0.0081496,0.03457764,,,19.423562,14.6043201,27.9878543,0.1996,0.696375,0.11264579,8.01,8.19,36.9,35.1,2.53311724,0.02466321,0.02569084,14.4462719,,0,S2015ND093028,EXACT,Designation and top/bottom depths agree,628.0,S2015ND093028,5.0,2BCg,105.0,160.0,55.0,clay loam,"dark grayish brown (2.5Y 4/2), light brownish gray (2.5Y 6/2), dry",light brownish gray,2.5Y 6/2,2.5Y,6.0,2.0,,,,"2 percent fine distinct black (10YR 2/1), moist, manganese masses in matrix and 5 percent fine faint dark gray (2.5Y 4/1), moist, iron depletions in matrix and 10 percent fine prominent dark yellowish brown (10YR 4/6), moist, masses of oxidized iron in matrix",concentration | depletion,1.0,1.0,2 | 5 | 10,10.0,,fine,distinct | faint | prominent,,,,"2 percent fine distinct black (10YR 2/1), moist, manganese masses in matrix and 5 percent fine faint dark gray (2.5Y 4/1), moist, iron depletions in matrix and 10 percent fine prominent dark yellowish brown (10YR 4/6), moist, masses of oxidized iron in matrix",,"2BCg—105 to 160 centimeters (41.3 to 63.0 inches); dark grayish brown (2.5Y 4/2), light brownish gray (2.5Y 6/2), dry; clay loam; 30 percent clay; massive; hard, firm, moderately sticky, moderately plastic; slow permeability; 2 percent fine distinct black (10YR 2/1), moist, manganese masses in matrix and 5 percent fine faint dark gray (2.5Y 4/1), moist, iron depletions in matrix and 10 percent fine prominent dark yellowish brown (10YR 4/6), moist, masses of oxidized iron in matrix; 2 percent fine irregular noncoherent cemented white (2.5Y 8/1), moist, carbonate masses in matrix; 8 percent by volume nonflat subangular indurated 2-10-20 millimeter mixed fragments observed by visual inspection method; strong effervescence, by hcl, 1n; clear wavy boundary. Lab sample # 16N01626; wet when described; observed in auger, bucket",0.696375,,0.11264579,,0.054206,,,451.0126996,,,poorly,,frequent ponding for very long periods,"Fine, smectitic, frigid Vertic Argiaquolls",Parnell,yes,NASIS
172937,16N01627,4878,28781,34946,43,horizon,160.0,200.0,2Cg,C,Clay loam,CL,242118,bulk,normal,submitted,1,S2015ND093028,WGS84,47.140568,-99.252037,standardized,16N0391,S2015ND093028,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Parnell,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:31,2016-04-09 14:50:31,40.0,180.0,False,>100,0.008278,0.03045368,,,16.027655,14.0813485,26.5003378,0.1664,0.7692839,0.13111111,7.94,8.13,37.2,36.3,2.08704414,0.02875848,0.03286684,14.3057504,,0,S2015ND093028,EXACT,Designation and top/bottom depths agree,629.0,S2015ND093028,6.0,2Cg,160.0,200.0,40.0,clay,"olive brown (2.5Y 4/3), light olive brown (2.5Y 5/3), dry",light olive brown,2.5Y 5/3,2.5Y,5.0,3.0,,,,"1 percent fine distinct black (10YR 2/1), moist, manganese masses in matrix and 5 percent fine prominent yellowish brown (10YR 5/6), moist, masses of oxidized iron in matrix and 7 percent fine distinct dark gray (2.5Y 4/1), moist, iron depletions in matrix",concentration | depletion,1.0,1.0,1 | 5 | 7,7.0,,fine,distinct | prominent,,,,"1 percent fine distinct black (10YR 2/1), moist, manganese masses in matrix and 5 percent fine prominent yellowish brown (10YR 5/6), moist, masses of oxidized iron in matrix and 7 percent fine distinct dark gray (2.5Y 4/1), moist, iron depletions in matrix",,"2Cg—160 to 200 centimeters (63.0 to 78.7 inches); olive brown (2.5Y 4/3), light olive brown (2.5Y 5/3), dry; clay; 38 percent clay; massive; hard, firm, moderately sticky, moderately plastic; slow permeability; 1 percent fine distinct black (10YR 2/1), moist, manganese masses in matrix and 5 percent fine prominent yellowish brown (10YR 5/6), moist, masses of oxidized iron in matrix and 7 percent fine distinct dark gray (2.5Y 4/1), moist, iron depletions in matrix; 1 percent fine irregular noncoherent cemented white (2.5Y 8/1), moist, carbonate masses in matrix; 7 percent by volume nonflat subangular indurated 2-10-20 millimeter mixed fragments observed by visual inspection method; slight effervescence, by hcl, 1n. Lab sample # 16N01627; wet when described; observed in auger, bucket",0.7692839,,0.13111111,,0.0471036,,,470.1620852,,,poorly,,frequent ponding for very long periods,"Fine, smectitic, frigid Vertic Argiaquolls",Parnell,yes,NASIS
172938,16N01628,4878,28782,34947,44,horizon,0.0,1.0,Oi,O,Slightly decomposed plant material,SPM,242119,bulk,normal,submitted,1,S2015ND093029,WGS84,47.122,-99.239,standardized,16N0392,S2015ND093029,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Mcdonaldsville,mollisols,aquolls,epiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:31,2016-04-09 14:50:31,1.0,0.5,True,0-10,0.0,0.02007998,,,,38.0761745,,34.91,0.2729399,0.10519679,6.96,6.93,,,34.91442859,2.64469785,1.43553536,79.3525809,,0,S2015ND093029,EXACT,Designation and top/bottom depths agree,630.0,S2015ND093029,1.0,Oi,0.0,1.0,1.0,fragments,slightly decomposed plant material,,,,,,,,,,,,,,,,,,,,,,1.0,"Oi—0 to 1 centimeters (0.0 to 0.4 inches); slightly decomposed plant material; fragments; noneffervescent, by hcl, 1n; abrupt smooth boundary. Lab sample # 16N01628; moist when described; observed in pit, small",0.2729399,,0.10519679,,0.047475,,,431.7195943,,,very poorly,,frequent ponding for very long periods,"Loamy-skeletal, mixed, superactive, frigid Typic Calciaquolls",McDonaldsville,yes,NASIS
172939,16N01629,4878,28782,34947,45,horizon,1.0,25.0,A1,A,Mucky Silt loam,MK-SIL,242120,bulk,normal,submitted,1,S2015ND093029,WGS84,47.122,-99.239,standardized,16N0392,S2015ND093029,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Mcdonaldsville,mollisols,aquolls,epiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:32,2016-04-09 14:50:32,24.0,13.0,True,10-30,0.0,0.06146141,,,17.623656,34.5515385,40.1044774,9.0956,0.2915283,0.17608747,7.75,7.86,25.6,34.3,11.21324293,0.86676474,0.35238615,29.89449,,0,S2015ND093029,EXACT,Designation and top/bottom depths agree,631.0,S2015ND093029,2.0,A1,1.0,25.0,24.0,mucky silt loam,"black (10YR 2/1), very dark gray (10YR 3/1), dry",very dark gray,10YR 3/1,10YR,3.0,1.0,,,,,,,,,,,,,,,,,1.0,"A1—1 to 25 centimeters (0.4 to 9.8 inches); black (10YR 2/1), very dark gray (10YR 3/1), dry; mucky silt loam; weak fine subangular blocky parts to weak fine granular structure; slightly hard, friable, slightly sticky, slightly plastic; moderate permeability; common (3.0) very fine roots throughout and common (1.0) coarse roots throughout; fragments; slight effervescence, by hcl, 1n; clear wavy boundary. Lab sample # 16N01629; moist when described; observed in pit, small",0.2915283,,0.17608747,,0.0724767,,,474.8794208,,,very poorly,,frequent ponding for very long periods,"Loamy-skeletal, mixed, superactive, frigid Typic Calciaquolls",McDonaldsville,yes,NASIS
172940,16N01630,4878,28782,34947,46,horizon,25.0,41.0,A2,A,Silty clay loam,SICL,242121,bulk,normal,submitted,1,S2015ND093029,WGS84,47.122,-99.239,standardized,16N0392,S2015ND093029,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Mcdonaldsville,mollisols,aquolls,epiaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:50:32,2016-04-09 14:50:32,16.0,33.0,False,30-60,0.0023451,0.04357178,,,12.585048,22.866831,31.4533605,3.2692,0.3359005,0.12572052,7.95,8.18,41.7,26.8,4.77571812,0.36521415,0.08897568,16.9611307,,0,S2015ND093029,EXACT,Designation and top/bottom depths agree,632.0,S2015ND093029,3.0,A2,25.0,41.0,16.0,silty clay loam,"black (10YR 2/1), very dark gray (10YR 3/1), dry",very dark gray,10YR 3/1,10YR,3.0,1.0,,,,,,,,,,,,,,,,,,"A2—25 to 41 centimeters (9.8 to 16.1 inches); black (10YR 2/1), very dark gray (10YR 3/1), dry; silty clay loam; moderate medium subangular blocky parts to moderate fine granular structure; slightly hard, friable, moderately sticky, moderately plastic; moderately slow permeability; common (3.0) very fine roots throughout and common (3.0) fine roots throughout; 1 percent shell fragments; 1 percent by volume nonflat subangular indurated 2-3-5 millimeter mixed fragments observed by visual inspection method; slight effervescence, by hcl, 1n; clear wavy boundary. Lab sample # 16N01630; wet when described; observed in pit, small. Shells present within this horizon.",0.3359005,,0.12572052,,0.0598689,,,357.076038,,,very poorly,,frequent ponding for very long periods,"Loamy-skeletal, mixed, superactive, frigid Typic Calciaquolls",McDonaldsville,yes,NASIS
